"id","name","identifier","type","address","maps","date_joined","date_created","date_updated","razon_social"
"170","LIRIOS","T286","LOCAL","LOTE  9 MANZN 45  LIRIO , , ,COL. JURICA PUEBLO ,76100 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/4qMeSzqmHQXcRsan9","2023-09-13","2024-10-03 23:26:14.495635+00","2023-09-13 08:31:32.02784+00","ASTURIANO"
"171","CANTERA","T284","LOCAL","CTO. PUERTA DEL SOL ,2801 , ,CIUDAD DEL SOL ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/FkYZYGTQN3WgEeDE6","2023-09-13","2024-10-03 23:26:15.615087+00","2023-09-13 08:31:32.104033+00","ASTURIANO"
"172","PLAZA EUGENIA","T282","LOCAL","PROLONGACIÓN ZARAGOZA Y JOSÉ ANTONIO GARCÍA JIMENO  ,1001 , ,COL. JARDINES DE LA HACIENDA ,76180 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/vX9J6J6EXP3EcCz36","2023-09-13","2024-10-03 23:26:14.364636+00","2023-09-13 08:31:32.181178+00","ASTURIANO"
"173","INDEPENDENCIA","T278","LOCAL","CARRETERA HUIMILPAN- CORONEO ,A ,24 ,COL. SANTA BARBARA ,76900 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/KLTkjwat27w8EqMo6","2023-09-13","2024-10-03 23:26:15.551062+00","2023-09-13 08:31:32.256199+00","ASTURIANO"
"174","ARCO DE PIEDRA","T269","LOCAL","BLVD ARCO DE PIEDRA ,199 ,A ,COL. SALITRE ,76121 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/KhNwDNmFmm62","2023-09-13","2024-10-03 23:26:15.744337+00","2023-09-13 08:31:32.330286+00","ASTURIANO"
"175","NARANJOS","T268","LOCAL","BLVD. UNIVERSITARIO  ,325 ,9 ,FRACC. JURICA REAL CONVENTO ,76230 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/ruT3LytZvk52","2023-09-13","2024-10-03 23:26:15.680091+00","2023-09-13 08:31:32.404955+00","ASTURIANO"
"176","ATELIER","T266","LOCAL","BOULEVARD DE LA CAMPANA ,940 ,11 ,JURIQUILLA ,76230 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/nJpJYwp9sAL2","2023-09-13","2024-10-03 23:26:14.886685+00","2023-09-13 08:31:32.477643+00","ASTURIANO"
"177","ARROYO","T265","LOCAL","CARR. HUIMILPAN ,KM 6+510 ,1 ,ARROYO  HONDO  , ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/2cZpWdX6GunfQJsA6","2023-09-13","2024-10-03 23:26:14.818644+00","2023-09-13 08:31:32.549968+00","ASTURIANO"
"178","PEDRO ESCOBEDO","T262","LOCAL","BOULEVARD  LAZARO CARDENAS   ,2 ,B ,COL. CENTRO ,76700 ,PEDRO ESCOBEDO ,QUERÉTARO","https://goo.gl/maps/wYdTcRs1wBeqw6ge6","2023-09-13","2024-10-03 23:26:16.07567+00","2023-09-13 08:31:32.622107+00","ASTURIANO"
"179","PEÑA FLOR","T261","LOCAL","AV. PEÑA FLOR  ,1090 , ,COL. CD DEL SOL , ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/1m8WB7rgitRpT8ah8","2023-09-13","2024-10-03 23:26:15.809409+00","2023-09-13 08:31:32.68884+00","ASTURIANO"
"180","ZAKIA","T260","LOCAL","PASEOS DE ZAKIA ,7 , ,COL. ZAKIA ,76269 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/Uoefgh2VnHrAm1we7","2023-09-13","2024-10-03 23:26:15.486943+00","2023-09-13 08:31:32.760626+00","ASTURIANO"
"181","VARGAS LLOSA","T259","LOCAL","MARIO VARGAS LLOSA ,4682 ,1 ,COL. HACIENDA MOMPANI , ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/usxx8HTLnzS2","2023-09-13","2024-10-03 23:26:15.355738+00","2023-09-13 08:31:32.834487+00","ASTURIANO"
"182","WTC","T257","LOCAL","PASEO DE LA REPÚBLICA  ,13020 ,7 Y 8 ,EJIDO JURIICA ,76100 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/ZufBzK5ybePU6QG36","2023-09-13","2024-10-03 23:26:14.954443+00","2023-09-13 08:31:32.90949+00","ASTURIANO"
"183","LAS MORAS","T256","LOCAL","AV. PASEO LAS MORAS  ,22060 , ,FRACC. HUERTAS  ,76148 ,SAN JOSE EL ALTO ,QUERÉTARO","https://goo.gl/maps/VtoCyGuvEAKq4sPu5","2023-09-13","2024-10-03 23:26:15.420806+00","2023-09-13 08:31:32.982988+00","ASTURIANO"
"184","LOARCA 4","T255","LOCAL","AV. POPOCATÉPETL ,3232 , ,FRACC. LOARCA ,76118 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/VBKh1udHXrFoVnVk6","2023-09-13","2024-10-03 23:26:15.291216+00","2023-09-13 08:31:33.052938+00","ASTURIANO"
"185","CIUDAD DEL SOL 2","T254","LOCAL","BOULEVARD PEÑA FLOR ,868 , ,COL. CD DEL SOL ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/uE2BYuPPqywDfTu78","2023-09-13","2024-10-03 23:26:14.559629+00","2023-09-13 08:31:33.127481+00","ASTURIANO"
"186","TLALOC","T253","LOCAL","BLAS CHUMACERO  ,409 , ,COL. MOVIMIENTO OBRERO ,76121 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/QqJoVMTSZGNGDjheA","2023-09-13","2024-10-03 23:26:14.753448+00","2023-09-13 08:31:33.201997+00","ASTURIANO"
"187","BOSQUES 2","T252","LOCAL","AVENIDA BOSQUE NACIONAL  ,410 , ,COL. BOSQUES DEL CIMATARIO ,76085 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/1M4UYs8QeDcjVJPp8","2023-09-13","2024-10-03 23:26:15.226838+00","2023-09-13 08:31:33.2713+00","ASTURIANO"
"188","JACAL","T251","LOCAL","BOULEVARD HACIENDA EL JACAL ,1202 ,D ,COL. LA  JOYA CORREGIDORA ,76180 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/nSQ8q86jPEyXM2Sv8","2023-09-13","2024-10-03 23:26:14.429637+00","2023-09-13 08:31:33.346503+00","ASTURIANO"
"189","LA NACION 2","T249","LOCAL","BLVD. DE LA NACION  ,550 ,19 Y 20 ,COL. DESARROLLO CENTRO SUR ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/UtpDv2tPS6DAjGNH7","2023-09-13","2024-10-03 23:26:15.876317+00","2023-09-13 08:31:33.419528+00","ASTURIANO"
"190","TRUCHUELO","T248","LOCAL","PROL. J. MA TRUCHUELO  ,2 , ,COL. VENCEREMOS ,76903 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/mADKmgWuG2z3JVeNA","2023-09-13","2024-10-03 23:26:14.687557+00","2023-09-13 08:31:33.487565+00","ASTURIANO"
"191","PEÑA CORADA","T247","LOCAL","CARRETERA ANTIGUA MEX-QRO. EX HACIENDA CARRETAS  ,301 , ,COL. MILENIO III ,76060 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/xJEC73yh668tGHf5A","2023-09-13","2024-10-03 23:26:25.839048+00","2023-09-13 08:31:33.554508+00","ASTURIANO"
"192","ARQUITOS","T246","LOCAL","CALZADA DE LOS ARQUITOS  ,67 , ,FRACC. ARQUITOS ,76050 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/sxdUdcaQ8h4h8hjp8","2023-09-13","2024-10-03 23:26:15.151878+00","2023-09-13 08:31:33.62255+00","ASTURIANO"
"193","JURICA","T244","LOCAL","PASEO DE JURICA  ,105 ,32 ,JURICA CAMPESTRE ,76100 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/PhjsRSWcWp3U2sm38","2023-09-13","2024-10-03 23:26:27.993636+00","2023-09-13 08:31:33.69176+00","ASTURIANO"
"194","SANTUARIOS","T243","LOCAL","AV. SANTA MARIA DEL PUEBLITO   ,300 ,5 ,FRACC. SANTUARIOS DEL CERRITO ,76900 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/zoA4CeJtkpLnfEkL7","2023-09-13","2024-10-03 23:26:30.412811+00","2023-09-13 08:31:33.766272+00","ASTURIANO"
"195","OESTE","T242","LOCAL","SANTIAGO DEL OESTE  ,349 , ,COL, VILLAS DE SANTIAGO   ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/TaqiMPCt9gqZ4j2P9","2023-09-13","2024-10-03 23:26:16.008647+00","2023-09-13 08:31:33.835488+00","ASTURIANO"
"196","CASA BLANCA 4","T241","LOCAL","HERIBERTO ALLERA ,7 , ,COL.CASA BLANCA ,76030 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/adHkk8YzRh49wTpB9","2023-09-13","2024-10-03 23:26:15.08404+00","2023-09-13 08:31:33.910121+00","ASTURIANO"
"197","CONSTITUYENTES 3","T240","LOCAL","PASEO CONSTITUYENTES ,1710 ,1 ,COL .PUEBLITO ,76900 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/8C8zu7zUy5VpmvYK7","2023-09-13","2024-10-03 23:26:25.383703+00","2023-09-13 08:31:33.978034+00","ASTURIANO"
"198","JUNIPERO 2","T239","LOCAL","ANILLO VIAL FRAY JUNIPERO SERRA ,7+200 , ,FRACC. LA PRADERA ,76269 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/eEnAczKxhApJU8Rt5","2023-09-13","2024-10-03 23:26:16.204637+00","2023-09-13 08:31:34.052491+00","ASTURIANO"
"199","SOMBRERETE 2","T238","LOCAL","AV. CERRO DEL SOMBRERETE ,1080 ,14 ,COL. MISIÓN DE BUCAREL ,76125 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/fWGTEPPJsWFvagPDA","2023-09-13","2024-10-03 23:26:16.139368+00","2023-09-13 08:31:34.119485+00","ASTURIANO"
"200","SAN ROQUE 2","T237","LOCAL","EJIDO ,50 , ,COL. SAN GREGORIO ,76156 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/N9N8Vc3BVXNZ2uYV7","2023-09-13","2024-10-03 23:26:15.020545+00","2023-09-13 08:31:34.18891+00","ASTURIANO"
"201","CASA BLANCA 3","T236","LOCAL","CALLE 9  ,202 , ,COL. LOMAS DE CASABLANCA ,76080 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/ogh6WBCrJ1UnuDBM7","2023-09-13","2024-10-03 23:26:14.625252+00","2023-09-13 08:31:34.262471+00","ASTURIANO"
"202","VILLAS DE SANTIAGO 2","T235","LOCAL","PORTAL DE SAMANIEGO ,320 ,A ,FRACC. VILLAS DE SANTIAGO ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/ykANo4YmEp5iMZXj8","2023-09-13","2024-10-03 23:26:30.348453+00","2023-09-13 08:31:34.340348+00","ASTURIANO"
"203","CERRITO 2","T234","LOCAL","CORREGIDORA NTE. ,415 , ,COL. LINDA VISTA ,76168 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/nf6V5brMz4wCgnN88","2023-09-13","2024-10-03 23:26:16.269641+00","2023-09-13 08:31:34.413533+00","ASTURIANO"
"204","PUEBLITO 2","T233","LOCAL","HEROICO COLEGIO MILITAR ,41 , ,VILLA DE CORREGIDORA ,76900 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/JaWkwVSVdUu8cTop7","2023-09-13","2024-10-03 23:26:26.758016+00","2023-09-13 08:31:34.481192+00","ASTURIANO"
"205","MILENIO","T231","LOCAL","SENDA DEL AMANECER ,132 ,A ,COL. MILENIO III ,76060 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/ApZPwTiZufYKdXBv9","2023-09-13","2024-10-03 23:26:16.334776+00","2023-09-13 08:31:34.557487+00","ASTURIANO"
"206","PASEOS DE SAN MIGUEL 2","T230","LOCAL","VILLAS DE SAN PEDRO ,1002 , ,COL. VILLAS DE SAN ANGEL ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/rafR79RgpL9DQyuQA","2023-09-13","2024-10-03 23:26:17.776842+00","2023-09-13 08:31:34.628427+00","ASTURIANO"
"207","MERCURIO","T229","LOCAL","ENCARNACIÓN CABRERA , , ,COL. MERCURIO ,76040 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/xuauGV4mS89bqhrV6","2023-09-13","2024-10-03 23:26:17.841439+00","2023-09-13 08:31:34.705483+00","ASTURIANO"
"208","LAS FUENTES","T228","LOCAL","AV. DE LAS FUENTES ,2222 ,3 ,COL. FUNDADORES ,76117 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/gyTZbyxVyX6KNuvj9","2023-09-13","2024-10-03 23:26:17.507452+00","2023-09-13 08:31:34.778762+00","ASTURIANO"
"209","SOMBRERETE","T227","LOCAL","AV. SOMBRERETE ,12365 ,3 ,COL. VERGEL ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/aSjL5P1f1d5ZGtwX7","2023-09-13","2024-10-03 23:26:18.363848+00","2023-09-13 08:31:34.860503+00","ASTURIANO"
"210","PLATEROS 2","T226","LOCAL","AV. MANUEL GÓMEZ MORIN , 102-A  , ,COL. FRACCIONAMIENTO DEL PARQUE ,76146 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/JWd5156t581uWXtg9","2023-09-13","2024-10-03 23:26:18.169698+00","2023-09-13 08:31:34.936815+00","ASTURIANO"
"211","JOY","T225","LOCAL","BOULEVARD UNIVERSITARIO ,2002 ,1 , LA  RICA , 76226 ,SANTA ROSA JÁUREGUI ,QUERÉTARO","https://goo.gl/maps/UJ8thw3GK532","2023-09-13","2024-10-03 23:26:18.233681+00","2023-09-13 08:31:35.013444+00","ASTURIANO"
"212","ES MADERAS","T224","LOCAL","BOULEVARD PROL. CONSTITUYENTES ,1251 ,1 ,CD MADERAS ,76240 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/HzSGCXzjeU52","2023-09-13","2024-10-03 23:26:18.03802+00","2023-09-13 08:31:35.085767+00","ASTURIANO"
"213","CAMPESTRE ITALIANA","T222","LOCAL","LIBRAMIENTO SUR PONIENTE ,550 , ,CAMPESTRE ITALIANA ,76087 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/fGDAJ5zJdupKNfkx6","2023-09-13","2024-10-03 23:26:18.10428+00","2023-09-13 08:31:35.154657+00","ASTURIANO"
"214","DIAMANTE","T221","LOCAL","BOULEVARD DIAMANTE  ,  ,993 , ,FRACC. REL DE JUIRIQUILLA , ,SANTA ROSA JÁUREGUI ,QUERÉTARO","https://goo.gl/maps/67vo7AEmedNqXg6B6","2023-09-13","2024-10-03 23:26:16.534845+00","2023-09-13 08:31:35.22881+00","ASTURIANO"
"215","ZEN HOUSE","T220","LOCAL","PROL. CONSTITUYENTES , , ,ZEN HOUSE ,76060 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/uw8XXJvCwNy","2023-09-13","2024-10-03 23:26:17.707878+00","2023-09-13 08:31:35.297891+00","ASTURIANO"
"216","AMSTERDAM","T219","LOCAL","PASEO  AMSTERDAM  ,167 ,A ,COL RESIDENCIAL AMSTERDAM ,76902 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/Xm71ZFQxwyo","2023-09-13","2024-10-03 23:26:16.404824+00","2023-09-13 08:31:35.371592+00","ASTURIANO"
"217","UNIVERSO","T218","LOCAL","AV. LUIS PAESTEUR  ,10301 ,1 ,UNIVERSO 2000 ,76085 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/s4DEAJsNfhu","2023-09-13","2024-10-03 23:26:17.643877+00","2023-09-13 08:31:35.439501+00","ASTURIANO"
"218","ATENAS","T217","LOCAL","CALLE SANTIAGO TLATELOLCO ,116 -A ,A ,COL. VILLAS DE SANTIAGO ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/xPWbuzUFhDP2","2023-09-13","2024-10-03 23:26:16.663712+00","2023-09-13 08:31:35.50555+00","ASTURIANO"
"219","CD MADERAS","T216","LOCAL","AVE. DEL MARQUEZ   ,25 ,1,2,3 ,FRACC. RINCONES DEL MARQUEZ ,76246 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/pk2jug7cN3Mis4yf7","2023-09-13","2024-10-03 23:26:17.052118+00","2023-09-13 08:31:35.576823+00","ASTURIANO"
"220","VESUBIO","T215","LOCAL","AV. DE LA LUZ  ,118 ,A ,COL. SATELITE ,76110 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/aDGKTYYZmdA2","2023-09-13","2024-10-03 23:26:17.248643+00","2023-09-13 08:31:35.65067+00","ASTURIANO"
"221","LOMAS 27","T209","LOCAL","CALLE 27 ,1305 ,A,B,C, ,Col. Casa Blanca ,76080 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/zaDn5E2oSKp","2023-09-13","2024-10-03 23:26:18.299232+00","2023-09-13 08:31:35.720023+00","ASTURIANO"
"222","TRIO","T206","LOCAL","CALLE  REAL DE MINAS  ,S/N ,17, 18 ,COL.LAS HACIENDAS ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/sj2fHZd1ngo","2023-09-13","2024-10-03 23:26:28.206751+00","2023-09-13 08:31:35.794603+00","ASTURIANO"
"223","RIBERA DEL RIO","T205","LOCAL","AV. RIBERA DEL RIO   ,48 , ,COL.  EL PUEBLITO ,76901 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/JBvYtHm7F5F2","2023-09-13","2024-10-03 23:26:26.557672+00","2023-09-13 08:31:35.869444+00","ASTURIANO"
"224","SHELL BALVANERA","T204","LOCAL","CARRETERA LIBRE A CELAYA KM 7+250 , , ,LAS TROJITAS ,76908 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/2igYXsK8aN32","2023-09-13","2024-10-03 23:26:17.312759+00","2023-09-13 08:31:35.93644+00","ASTURIANO"
"225","PUEBLITO","T202","LOCAL","JOSEFA ORTIZ DE DOMINGUEZ ,104-B , ,COL. EL PUEBLITO ,76901 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/K4B42nVcYa62","2023-09-13","2024-10-03 23:26:17.18313+00","2023-09-13 08:31:36.019647+00","ASTURIANO"
"226","SHELL AUSTRIACO","T201","LOCAL","CARRETERA 11 (LIBRAMIENTO SUR PONIENTE  ,27269 , ,TLACOTE EL BAJO ,76229 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/KR6MPNkz99bh5UV29","2023-09-13","2024-10-03 23:26:17.576549+00","2023-09-13 08:31:36.095005+00","ASTURIANO"
"227","VALLE DEL CIMATARIO","T198","LOCAL","BLV VALLE DEL CIMATARIO  ,67 , ,LOMAS DEL VALLE 2DA SECCION ,76085 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/TNTWriAgGjS2","2023-09-13","2024-10-03 23:26:25.708696+00","2023-09-13 08:31:36.163062+00","ASTURIANO"
"228","SAN JOSE","T196","LOCAL","CALLE GUANAJUATO ,13 , ,SAN JOSÉ DE LOS OLVERA ,76902 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/N6xAuLhpcuz","2023-09-13","2024-10-03 23:26:16.859431+00","2023-09-13 08:31:36.231506+00","ASTURIANO"
"229","VALLE REAL","T195","LOCAL","AV. VALLE REAL  ,101 , ,FRACCIONAMIENTO VALLE REAL ,76810 ,SAN JUAN DEL RÍO ,QUERÉTARO","https://goo.gl/maps/9sqiLa7dGUt","2023-09-13","2024-10-03 23:26:17.907289+00","2023-09-13 08:31:36.307105+00","ASTURIANO"
"230","LA VIDA","T194","LOCAL","AV. LA VIDA ,107 ,MNZ 3  LOTE 3 ,LA VIDA ,76308 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/p1HSUQ3W69k","2023-09-13","2024-10-03 23:26:16.599846+00","2023-09-13 08:31:36.380634+00","ASTURIANO"
"231","EVEREST","T193","LOCAL","SIERRE DE LA LUZ ESQUINA MONTE EVEREST ,6 , ,LOMAS DE SAN JUAN  ,76806 ,SAN JUAN DEL RÍO ,QUERÉTARO","https://goo.gl/maps /Uhgs8REN3TU2","2023-09-13","2024-10-03 23:26:24.796883+00","2023-09-13 08:31:36.449607+00","ASTURIANO"
"232","CIUDAD DEL SOL","T190","LOCAL","CIRCUITO PUERTAS DEL SOL  ,206 ,43621 ,CD DEL SOL ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/fVCiqDMUTtCgtGTc6","2023-09-13","2024-10-03 23:26:17.116837+00","2023-09-13 08:31:36.523239+00","ASTURIANO"
"233","ROSARIO","T187","LOCAL","CARRETERA ESTATAL 420 HUIMILPA- LOS CUES ,Lote 2 ,Mza 2 ,POBLADO LA MACHORRA ,76245 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/vxsixwRGY712","2023-09-13","2024-10-03 23:26:24.861575+00","2023-09-13 08:31:36.590786+00","ASTURIANO"
"234","REAL DE LA LOMA","T185","LOCAL","BOULEVARD MOMPANÍ ,1875 , ,MISIÓN DE CARRILLO II ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/HCeeUiv9HYD2","2023-09-13","2024-10-03 23:26:17.971849+00","2023-09-13 08:31:36.659313+00","ASTURIANO"
"235","PUERTA REAL 2","T184","LOCAL","AV. PUERTA REAL ,2 ,1 ,PUERTA REAL II ,76910 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/trVjzo2Xje42","2023-09-13","2024-10-03 23:26:16.923425+00","2023-09-13 08:31:36.72628+00","ASTURIANO"
"236","VILLAS DEL MESON","T182","LOCAL","AV. JURIQUILLA ,101 , ,VILLAS DEL MESÓN ,76226 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/aWDhE4YbUst","2023-09-13","2024-10-03 23:26:17.443299+00","2023-09-13 08:31:36.795336+00","ASTURIANO"
"237","ALTOZANO","T181","LOCAL","ANILLO VIAL FRAY JUNIPERO SERRA ,17501 , ,SAN PEDRITO EL ALTO ,76235 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/V7iAsk988Sr8Cpac7","2023-09-13","2024-10-03 23:26:16.728639+00","2023-09-13 08:31:36.871335+00","ASTURIANO"
"238","LUCEPOLIS","T179","LOCAL","LUCEPOLIS ,1 ,Cond. K ,MILENIO III ,76060 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/yPgBYtXbLsr","2023-09-13","2024-10-03 23:26:17.378104+00","2023-09-13 08:31:36.947367+00","ASTURIANO"
"239","REAL JURIQUILLA","T176","LOCAL","CASCADA DE PRADOS ,309 ,A ,REAL DE JURIQUILLA ,76226 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/sq4h85YCAWo","2023-09-13","2024-10-03 23:26:16.988008+00","2023-09-13 08:31:37.01941+00","ASTURIANO"
"240","MIRADOR 3","T174","LOCAL","MIRADOR SAN JUAN ,2 ,4,5,6 ,EL MIRADOR ,76240 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/UYXTzj4Jqou","2023-09-13","2024-10-03 23:26:18.428654+00","2023-09-13 08:31:37.088608+00","ASTURIANO"
"241","EPIGMENIO","T172","LOCAL","EPIGMENIO GONZÁLEZ ,1220 ,14 ,COL. CENTRO HISTÓRICO ,76150 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/ZDGuTGMxuc12bcqU6","2023-09-13","2024-10-03 23:26:16.794982+00","2023-09-13 08:31:37.161054+00","ASTURIANO"
"242","ZIBATA","T171","LOCAL","PASEO CEIBA , , ,ZIBATÁ ,76269 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/fk2ay4EWkR82","2023-09-13","2024-10-03 23:26:25.12223+00","2023-09-13 08:31:37.23302+00","ASTURIANO"
"243","CAMPANARIO FLASH","T168","LOCAL","AV. CAMPANARIO , , ,COLINAS DEL PARQUE , ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/ckgiYRNRDK92","2023-09-13","2024-10-03 23:26:16.469834+00","2023-09-13 08:31:37.308773+00","ASTURIANO"
"244","PEDREGAL","T167","LOCAL","GRANITO ,3201 ,1 ,PASEOS DEL PEDREGAL ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/zh39n97J6wr","2023-09-13","2024-10-03 23:26:30.542812+00","2023-09-13 08:31:37.38432+00","ASTURIANO"
"245","HUIMILPAN","T166","LOCAL","CARRETERA ESTATAL 411 CORREGIDORA- HUIMILPAN ,KM 2+800 , ,EX HACIENDA SAN FRANCISCO ,76922 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/8rDunnLxSJK2","2023-09-13","2024-10-03 23:26:18.494845+00","2023-09-13 08:31:37.481142+00","ASTURIANO"
"246","POCITO","T165","LOCAL","AV. CONSTITUYENTES ,49 ,Local 1 ,EL POCITO ,76902 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/NyACqFvTRHT2","2023-09-13","2024-10-03 23:26:18.55964+00","2023-09-13 08:31:37.555291+00","ASTURIANO"
"247","SANTA ROSA","T164","LOCAL","INDEPENDENCIA ,33 , ,SANTA ROSA JÁUREGUI 1 ,76220 ,SANTA ROSA JÁUREGUI ,QUERÉTARO","https://goo.gl/maps/sNvEytk4W4G2","2023-09-13","2024-10-03 23:26:18.819609+00","2023-09-13 08:31:37.622973+00","ASTURIANO"
"248","REFUGIO 3","T163","LOCAL","PEÑA DE BERNAL ,101 ,5141 ,RESIDENCIAL EL REFUGIO ,76146 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/tU23jYL5MUR2","2023-09-13","2024-10-03 23:26:25.967805+00","2023-09-13 08:31:37.690399+00","ASTURIANO"
"249","LA JOYA 2","T161","LOCAL","AV. EL JACAL ,391 ,A ,EJIDO SAN ANTONIO DE LA PUNTA ,76180 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/1RfQs3CWxTt","2023-09-13","2024-10-03 23:26:19.079467+00","2023-09-13 08:31:37.757863+00","ASTURIANO"
"250","CUMBRES DEL LAGO","T160","LOCAL","LAGO DE CHAPALA ,167 , ,CUMBRES DEL LAGO ,76230 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/a5jHdhtuPgF2","2023-09-13","2024-10-03 23:26:19.474064+00","2023-09-13 08:31:37.826145+00","ASTURIANO"
"251","REFUGIO 2","T159","LOCAL","CAMPO REAL , , ,FRACC. AMPLIACIÓN DEL REFUGIO ,76146 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/Ak5yDZ5aL3G2","2023-09-13","2024-10-03 23:26:18.625397+00","2023-09-13 08:31:37.895522+00","ASTURIANO"
"252","LA CAÑADA","T157","LOCAL","CARRETERA A TEQUISQUIAPAN ,1750 , ,FRACC. MILENIO III ,76067 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/2uzFRBoXEo22","2023-09-13","2024-10-03 23:26:20.063716+00","2023-09-13 08:31:37.96989+00","ASTURIANO"
"253","VIÑEDOS","T156","LOCAL","AV. MALBEC , , ,FRACC. VIÑEDOS ,76230 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/qhMvHkeQMm4FmK986","2023-09-13","2024-10-03 23:26:30.741102+00","2023-09-13 08:31:38.046483+00","ASTURIANO"
"254","UNIVERSIDAD","T155","LOCAL","RÍO AYUTLA ,118 , ,COL. LA PIEDAD ,76150 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/sNjaXkrXhdJ2","2023-09-13","2024-10-03 23:26:18.690243+00","2023-09-13 08:31:38.123829+00","ASTURIANO"
