"id","BienesTransp","Cantidad","ClaveUnidad","Descripcion","Moneda","PesoEnKg","MaterialPeligroso","Destino_id","Operation_id"
"2080","47131800",7,"H87","CHICHARRON SNACKER SAL Y VINAGRE 30GR","MXN","7",False,"673",NULL
"2081","47131800",6,"H87","NESCAFE CAPPUCCINO ORIG 20GR","MXN","7",False,"673",NULL
"2082","47131800",16,"H87","NESCAFE CLASICO SOB 14G","MXN","7",False,"673",NULL
"2083","47131800",1,"H87","NESCAFE  120 GR 25 MAS","MXN","7",False,"673",NULL
"2084","47131800",50,"H87","CERILLOS CENTRAL CLASICOS","MXN","7",False,"673",NULL
"2085","47131800",1,"H87","PASTA DENTAL COLGATE CALCIO 100ML","MXN","7",False,"673",NULL
"2086","47131800",1,"H87","PASTA DENTAL COLGATE CALCIO 50ML","MXN","7",False,"673",NULL
"2087","47131800",1,"H87","PASTA DENTAL COLGATE CALCIO 75ML","MXN","7",False,"673",NULL
"2088","47131800",7,"H87","CEPILLO COLGAT PREMIER ULMED","MXN","7",False,"673",NULL
"2089","47131800",1,"H87","DESODORANTE OBAO FRESCURA SUAVE 65GR","MXN","7",False,"673",NULL
"2090","47131800",1,"H87","DESODORANTE AXE AEROSOL DARK TEMP 150ML","MXN","7",False,"673",NULL
"2091","47131800",1,"H87","COLGATE CALCIO 150ML","MXN","7",False,"673",NULL
"2092","47131800",1,"H87","CAPRICE CERAMIDAS 200 ML","MXN","7",False,"673",NULL
"2093","47131800",1,"H87","COLGATE TOTAL 12 150 ML","MXN","7",False,"673",NULL
"2094","47131800",1,"H87","COLGATE LUMINOUS WITHE 75 ML","MXN","7",False,"673",NULL
"2095","47131800",1,"H87","GEL EGO ATTRACTION 200ML","MXN","7",False,"673",NULL
"2096","47131800",1,"H87","DESODORANTE  BIO CLARITY 50 GRS","MXN","7",False,"673",NULL
"2097","47131800",1,"H87","BOLSA JUMBO PBASURA LARO","MXN","7",False,"673",NULL
"2098","47131800",1,"H87","DELSEY MAX 220","MXN","7",False,"673",NULL
"2099","47131800",10,"H87","BOLSA TERMICA PARY ZONE","MXN","7",False,"673",NULL
"2100","47131800",10,"H87","CHOCOLATE KINDER DELICE","MXN","7",False,"673",NULL
"2101","47131800",12,"H87","TIC TAC MENTA 16GR","MXN","7",False,"673",NULL
"2102","47131800",12,"H87","TIC TAC NARANJA","MXN","7",False,"673",NULL
"2103","47131800",12,"H87","DEDOS INDY 20GR","MXN","7",False,"673",NULL
"2104","47131800",16,"H87","CHOCOLATE CARLOS V SUIZO 18GR","MXN","7",False,"673",NULL
"2105","47131800",20,"H87","OBLEAS LAS SEVILLANAS 50 GR","MXN","7",False,"673",NULL
"2106","47131800",10,"H87","CHOCOLATE LARIN NUEZ 24GR","MXN","7",False,"673",NULL
"2107","47131800",8,"H87","KINDER SORPRESA NIÑO 20GR","MXN","7",False,"673",NULL
"2108","47131800",1,"H87","CHOCO MILK BOLSA 350G","MXN","7",False,"673",NULL
"2109","47131800",1,"H87","MERMELADA MCCORMICK ZARZAMORA 270G","MXN","7",False,"673",NULL
"2110","47131800",60,"H87","CANELS 4S CU","MXN","7",False,"673",NULL
"2111","47131800",12,"H87","JOLLY RANCHER SUAVE 33GR","MXN","7",False,"673",NULL
"2112","47131800",50,"H87","ENCENDEDOR BIC MINI","MXN","7",False,"673",NULL
"2113","47131800",24,"H87","VIVE 100  500ML","MXN","7",False,"673",NULL
"2114","47131800",12,"H87","AMPER REGULAR ENERGY DRINK","MXN","7",False,"673",NULL
"2115","47131800",12,"H87","AMPER PREDATOR 473 ML","MXN","7",False,"673",NULL
"2116","47131800",1,"H87","ATUN DOLORES AGUA 295GR","MXN","7",False,"673",NULL
"2117","47131800",1,"H87","ATUN DOLORES LIGHT 133 GR","MXN","7",False,"673",NULL
"2118","47131800",1,"H87","RAJAS COSTEÑA 105G","MXN","7",False,"673",NULL
"2119","47131800",1,"H87","GRANO ELOTE COSTEÑA 220GR","MXN","7",False,"673",NULL
"2120","47131800",1,"H87","ENSAL VEGET HERDEZ 220GR","MXN","7",False,"673",NULL
"2121","47131800",1,"H87","GRANO ELOTE HERDEZ 220G","MXN","7",False,"673",NULL
"2122","47131800",1,"H87","FRIJOLES ISADORA BAYOS 430GR","MXN","7",False,"673",NULL
"2123","47131800",1,"H87","ISADORA REFRITOS PERUANOS 430GR","MXN","7",False,"673",NULL
"2124","47131800",6,"H87","PEPTO BISMOL 4 PASTILLAS","MXN","7",False,"673",NULL
"2125","47131800",100,"H87","CURI HERIDAS VENDITA ADHESIVA  CU","MXN","7",False,"673",NULL
"2126","47131800",10,"H87","GORDITAS DE NATA HUASTECAS 100 GR DOÑA VICKY","MXN","7",False,"673",NULL
"2127","47131800",12,"H87","SUEROX MANZANA 630ML","MXN","7",False,"673",NULL
"2128","47131800",12,"H87","SUEROX MORA AZUL 630ML","MXN","7",False,"673",NULL
"2129","47131800",12,"H87","ELECTROLIT COCO 625 ML","MXN","7",False,"673",NULL
"2130","47131800",12,"H87","ELECTROLIT FRESAKIWI 625 ML","MXN","7",False,"673",NULL
"2131","47131800",12,"H87","ELECTROLIT MANZANA 625 ML","MXN","7",False,"673",NULL
"2132","47131800",12,"H87","ELECTROLIT NARMANDA 625ML","MXN","7",False,"673",NULL
"2133","47131800",12,"H87","ELECTROLIT UVA 625 ML","MXN","7",False,"673",NULL
"2134","47131800",12,"H87","SUEROX COCO 630ML","MXN","7",False,"673",NULL
"2135","47131800",12,"H87","ELECTROLIT MORA AZUL","MXN","7",False,"673",NULL
"2136","47131800",4,"H87","HIG VOGUE 400 HOJAS 1PZ","MXN","7",False,"673",NULL
"2137","47131800",1,"H87","1 ROLLO HIG MAXIMA 400 HOJAS","MXN","7",False,"673",NULL
"2138","47131800",1,"H87","HIG TENDER  ROLLO C300 HOJAS","MXN","7",False,"673",NULL
"2139","47131800",1,"H87","BAYGON CASA Y JARDIN","MXN","7",False,"673",NULL
"2140","47131800",1,"H87","RAID MATABICHOS 400ML","MXN","7",False,"673",NULL
"2141","47131800",1,"H87","RAID MAX MATA CUCARACHAS 250ML","MXN","7",False,"673",NULL
"2142","47131800",1,"H87","REYNOLDS WRAP 762m x 304mm","MXN","7",False,"673",NULL
"2143","47131800",1,"H87","RAID CASA Y JARDIN 285ML","MXN","7",False,"673",NULL
"2144","47131800",6,"H87","PILA DURACELL AAA x pza  C6","MXN","7",False,"673",NULL
"2145","47131800",6,"H87","PILA DURACELL AA  x pza C6","MXN","7",False,"673",NULL
"2146","47131800",1,"H87","KOLA LOKA BROCHA 5G","MXN","7",False,"673",NULL
"2147","47131800",1,"H87","INSECTICIDA LIQ QUIMIX BOTELLA 500 MLS","MXN","7",False,"673",NULL
"2148","47131800",1,"H87","CONTROL PLAG CUCARACHICIDA EN GEL APLICADOR 10 GR","MXN","7",False,"673",NULL
"2149","47131800",1,"H87","SALSA DE CHILE DE ARBOL LA COSTEÑA 260GR","MXN","7",False,"673",NULL
"2150","47131800",6,"H87","SOPA KNORR 95GR ESTRELLAS SOB","MXN","7",False,"673",NULL
"2151","47131800",6,"H87","SOPA KNORR 95GR FIDEOS SOB","MXN","7",False,"673",NULL
"2152","47131800",6,"H87","SOPA KNORR 82GR LETRA","MXN","7",False,"673",NULL
"2153","47131800",12,"H87","MARUCHAN POLLO 64GR","MXN","7",False,"673",NULL
"2154","47131800",12,"H87","JUMEX SPORT NARANJA 600 ML","MXN","7",False,"673",NULL
"2155","47131800",12,"H87","JUGO JUMEX UNICO FRESCO NARANJA 1LT","MXN","7",False,"673",NULL
"2156","47131800",24,"H87","JUMEX BOTELLA MANGO 250ML","MXN","7",False,"673",NULL
"2157","47131800",24,"H87","JUMEX BOTELLA DURAZNO 250ML","MXN","7",False,"673",NULL
"2158","47131800",12,"H87","BIDA MANGO 500 ML","MXN","7",False,"673",NULL
"2159","47131800",12,"H87","BIDA GUAYABA 500ML","MXN","7",False,"673",NULL
"2160","47131800",12,"H87","JUMEX PRISMA 121000ML BEBIDA UVA","MXN","7",False,"673",NULL
"2161","47131800",12,"H87","JUMEX PRISMA BEBIDA NARANJA 1LT","MXN","7",False,"673",NULL
"2162","47131800",12,"H87","JUMEX BOTELLA 12450ML BEBIDA DURAZNO","MXN","7",False,"673",NULL
"2163","47131800",12,"H87","JUMEX JUGOSA GUAYABA 450 ML","MXN","7",False,"673",NULL
"2164","47131800",12,"H87","JUMEX BOTELLA 12450ML BEBIDA MANZANA","MXN","7",False,"673",NULL
"2165","47131800",12,"H87","JUMEX JUGOSA MANGO 450ML","MXN","7",False,"673",NULL
"2166","47131800",12,"H87","OCEAN SPRAY ARANDANO 1 LT","MXN","7",False,"673",NULL
"2167","47131800",12,"H87","UNICO FRESCO PRISMA 1LT ARANDANO","MXN","7",False,"673",NULL
"2168","47131800",12,"H87","JUMEX BIDA FRESA 500 ML","MXN","7",False,"673",NULL
"2169","47131800",12,"H87","JUMEX BIDA UVA 500 ML","MXN","7",False,"673",NULL
"2170","47131800",12,"H87","V8 SPLASH ORANGE CARROT 500ML","MXN","7",False,"673",NULL
"2171","47131800",12,"H87","V8 SPLASH BERRY BLEND 500ML","MXN","7",False,"673",NULL
"2172","47131800",12,"H87","JUGO MANZANA BIDA 500ML","MXN","7",False,"673",NULL
"2173","47131800",12,"H87","JUMEX SPORT FRU TROP 600ML","MXN","7",False,"673",NULL
"2174","47131800",12,"H87","UNICO FRESCO LB 475ML ARANDANO","MXN","7",False,"673",NULL
"2175","47131800",12,"H87","UNICO FRESCO NARANJA 475ML","MXN","7",False,"673",NULL
"2176","47131800",24,"H87","JUMEX LATA MANGO 335 ML","MXN","7",False,"673",NULL
"2177","47131800",24,"H87","JUMEX LATA MANZANA 335 ML","MXN","7",False,"673",NULL
"2178","47131800",24,"H87","JUMEX LATA DURAZNO 335 ML","MXN","7",False,"673",NULL
"2179","47131800",1,"H87","MEDIA CREMA NESTLE 225ML","MXN","7",False,"673",NULL
"2180","47131800",1,"H87","MALTEADA HERSHEY CHOCOLATE 236ML","MXN","7",False,"673",NULL
"2181","47131800",1,"H87","ZOTE ROSA 400GR","MXN","7",False,"673",NULL
"2182","47131800",1,"H87","MAS COLOR ECONOPACK 415 ML","MXN","7",False,"673",NULL
"2183","47131800",1,"H87","FABULOSO 1LT PASION FRUTAS","MXN","7",False,"673",NULL
"2184","47131800",1,"H87","CLORALEX 950ML","MXN","7",False,"673",NULL
"2185","47131800",1,"H87","GUANTES MAXI HOGAR","MXN","7",False,"673",NULL
"2186","47131800",1,"H87","DESODORANTE SPEED STICK 30 ML","MXN","7",False,"673",NULL
"2187","47131800",1,"H87","DESODORANTE LADY SPEED 30 ML","MXN","7",False,"673",NULL
"2188","47131800",1,"H87","GEL ANTIBACTERIAL 60 ML","MXN","7",False,"673",NULL
"2189","47131800",1,"H87","KIT PASTA Y CEPILLO DE VIAJE","MXN","7",False,"673",NULL
"2190","47131800",1,"H87","COOL SHOCK LAMINAS 24 PZ","MXN","7",False,"673",NULL
"2191","47131800",1,"H87","SPRAY ANTIBACTERIAL 30ML","MXN","7",False,"673",NULL
"2192","47131800",1,"H87","COOL SHOCK SPRAY ORAL PEPPERMINT 85 ML","MXN","7",False,"673",NULL
"2193","47131800",7,"H87","GENOPRAZOL 20MG 7TABS","MXN","7",False,"673",NULL
"2194","47131800",1,"H87","PRESERVATIVO MFORCEMULTIO 3PZ","MXN","7",False,"673",NULL
"2195","47131800",1,"H87","SOPA MODERNA 200GR SPAGUETTI","MXN","7",False,"673",NULL
"2196","47131800",1,"H87","SOPA MODERNA 200GR LETRA","MXN","7",False,"673",NULL
"2197","47131800",1,"H87","GELATINA DE GARI FRESA 120 GMS","MXN","7",False,"673",NULL
"2198","47131800",1,"H87","KNORR SUIZA 100GR FRASCO 100GR","MXN","7",False,"673",NULL
"2199","47131800",8,"H87","TANG UVA 15GR C","MXN","7",False,"673",NULL
"2200","47131800",8,"H87","ZUKO PIÑA","MXN","7",False,"673",NULL
"2201","47131800",8,"H87","ZUKO MANGO","MXN","7",False,"673",NULL
"2202","47131800",8,"H87","CUBOS KNORR SUIZA 8 PZA","MXN","7",False,"673",NULL
"2203","47131800",1,"H87","ARROZ EL COSECHADOR GRUESO 1 KILO","MXN","7",False,"673",NULL
"2204","47131800",1,"H87","JUGO MAGGI 100ML","MXN","7",False,"673",NULL
"2205","47131800",1,"H87","SALSA HERDEZ 453GR RANCH","MXN","7",False,"673",NULL
"2206","47131800",1,"H87","SALSA HERDEZ453GR CASERA","MXN","7",False,"673",NULL
"2207","47131800",1,"H87","SALSA TAJIN POLVO 142GR","MXN","7",False,"673",NULL
"2208","47131800",1,"H87","SAL FINA BOTE SALERITO 250G","MXN","7",False,"673",NULL
"2209","47131800",1,"H87","ACEITUNA DESHUESADA BUFALO175G","MXN","7",False,"673",NULL
"2210","47131800",12,"H87","GORRA VIENA","MXN","7",False,"673",NULL
"2211","47131800",12,"H87","GORRA PORTUGAL","MXN","7",False,"673",NULL
"2212","47131800",12,"H87","GORRA MONACO","MXN","7",False,"673",NULL
"2213","47131800",8,"H87","MAYON MCCORMICK 105GR","MXN","7",False,"673",NULL
"2214","47131800",1,"H87","VINAGRE CLEMENTE JACQUES MANZANA 500ML","MXN","7",False,"673",NULL
"2215","47131800",12,"H87","AGUA FRESCAS LIMON 1 LT BONAFONT","MXN","7",False,"673",NULL
"2216","47131800",12,"H87","AGUA FRESCAS NARANJA 14 LT BONAFONT","MXN","7",False,"673",NULL
"2217","47131800",12,"H87","AGUAS FRESCAS NARANJA 500 ML BONAFONT","MXN","7",False,"673",NULL
"2218","47131800",6,"H87","BIBERON EVENFLO 8OZ","MXN","7",False,"673",NULL
"2219","47131800",40,"H87","PELLIZCO TAMA ROCA CU","MXN","7",False,"673",NULL
"2220","47131800",15,"H87","TOTIS DONITA SALLIMON 110GR","MXN","7",False,"673",NULL
"2221","47131800",12,"H87","QUETOTIS ESP QUESO CHEDDAR 120GR","MXN","7",False,"673",NULL
"2222","47131800",16,"H87","NESCAFE CLASICO SOB 14G","MXN","7",False,"673",NULL
"2223","47131800",1,"H87","NESCAFE DECAF 40G","MXN","7",False,"673",NULL
"2224","47131800",1,"H87","COLGATE TOTAL 12 150 ML","MXN","7",False,"673",NULL
"2225","47131800",6,"H87","JABON NEUTRO BALANCE 150 GR","MXN","7",False,"673",NULL
"2226","47131800",20,"H87","VASO DESECH REYMA 14 C50","MXN","7",False,"673",NULL
"2227","47131800",120,"H87","VASO BICOLOR 16 JAGUAR PZA","MXN","7",False,"673",NULL
"2228","47131800",100,"H87","BOLSA TIPO CAMISETA BIO","MXN","7",False,"673",NULL
"2229","47131800",15,"H87","BOLSA TERMICA PARY ZONE","MXN","7",False,"673",NULL
"2230","47131800",12,"H87","TIC TAC MENTA 16GR","MXN","7",False,"673",NULL
"2231","47131800",12,"H87","TIC TAC NARANJA","MXN","7",False,"673",NULL
"2232","47131800",20,"H87","CHOCOLATE MILK SOBRE 22GR","MXN","7",False,"673",NULL
"2233","47131800",24,"H87","MARIMBAS","MXN","7",False,"673",NULL
"2234","47131800",20,"H87","PULPARINDO ENCHILADO 14GR","MXN","7",False,"673",NULL
"2235","47131800",10,"H87","SKITTLES ORIGINAL 22GR","MXN","7",False,"673",NULL
"2236","47131800",20,"H87","MAZAPAN GIGANTE","MXN","7",False,"673",NULL
"2237","47131800",12,"H87","JOLLY RANCHER SUAVE 33GR","MXN","7",False,"673",NULL
"2238","47131800",50,"H87","ENCENDEDOR BIC MINI","MXN","7",False,"673",NULL
"2239","47131800",24,"H87","PEPTO BISMOL 4 PASTILLAS","MXN","7",False,"673",NULL
"2240","47131800",6,"H87","GALLETA GRAGEA CAYRO 100G","MXN","7",False,"673",NULL
"2241","47131800",3,"H87","MATCHALUKA BARRA ORGANICA SALUDABLE","MXN","7",False,"673",NULL
"2242","47131800",3,"H87","GALLETAS DE NUEZ CON GLAS 400GR CAYRO","MXN","7",False,"673",NULL
"2243","47131800",1,"H87","MAIZENA 95G","MXN","7",False,"673",NULL
"2244","47131800",1,"H87","HARINA TRIGO LA MODERNA 1KG","MXN","7",False,"673",NULL
"2245","47131800",12,"H87","ELECTROLIT COCO 625 ML","MXN","7",False,"673",NULL
"2246","47131800",12,"H87","ELECTROLIT MORA AZUL","MXN","7",False,"673",NULL
"2247","47131800",12,"H87","SUEROX FRESAFRUTOS ROJOS 630 ML","MXN","7",False,"673",NULL
"2248","47131800",5,"H87","CAJA KLEENEX CON 90 PAÑUELOS","MXN","7",False,"673",NULL
"2249","47131800",8,"H87","KLEENEX SELLA PACK","MXN","7",False,"673",NULL
"2250","47131800",1,"H87","HIG HORTENCIA  4 ROLLOS VDE","MXN","7",False,"673",NULL
"2251","47131800",1,"H87","HIGIENICO REGIO RINDE 400 H","MXN","7",False,"673",NULL
"2252","47131800",36,"H87","HIGIENICO  QUALITY","MXN","7",False,"673",NULL
"2253","47131800",3,"H87","PINOL 828 ML","MXN","7",False,"673",NULL
"2254","47131800",12,"H87","JUMEX PRISMA BEBIDA PIÑA 1LT","MXN","7",False,"673",NULL
"2255","47131800",12,"H87","JUMEX PRISMA 121000ML BEBIDA MANZANA","MXN","7",False,"673",NULL
"2256","47131800",12,"H87","JUMEX JUGOSA MANGO 450ML","MXN","7",False,"673",NULL
"2257","47131800",27,"H87","BOING MANGO 250 ML","MXN","7",False,"673",NULL
"2258","47131800",1,"H87","DOWNY 800ML FLORAL","MXN","7",False,"673",NULL
"2259","47131800",1,"H87","SUAVITEL PRIMAVERAL 800ML","MXN","7",False,"673",NULL
"2260","47131800",3,"H87","CLORALEX 950ML","MXN","7",False,"673",NULL
"2261","47131800",3,"H87","GEL ANTIBACTERIAL 60 ML","MXN","7",False,"673",NULL
"2262","47131800",2,"H87","COOL SHOCK SPRAY ORAL PEPPERMINT 85 ML","MXN","7",False,"673",NULL
"2263","47131800",2,"H87","XL3 CARTERA C4","MXN","7",False,"673",NULL
"2264","47131800",3,"H87","ACEITUNA DESHUESADA BUFALO175G","MXN","7",False,"673",NULL
"2265","47131800",1,"H87","ACEITE 123 1L","MXN","7",False,"673",NULL
"2266","47131800",2,"H87","ACEITE NUTRIOLI  800ML","MXN","7",False,"673",NULL
"2267","47131800",1,"H87","ACEITE SABROSANO  850ML","MXN","7",False,"673",NULL
"2268","47131800",1,"H87","MAYON MCCORMICK 105GR","MXN","7",False,"673",NULL
"2269","47131800",1,"H87","VINAGRE CLEMENTE JACQUES BCO 500ML","MXN","7",False,"673",NULL
"2270","47131800",2,"H87","CATSUP DEL MONTE 320GR","MXN","7",False,"673",NULL
"2271","47131800",2,"H87","MAYONESA MCCORMICK 390GR","MXN","7",False,"673",NULL
"2272","47131800",3,"H87","PLAYBOY MAX SENS 3S PASSION MIX","MXN","7",False,"673",NULL
"2273","47131800",14,"H87","PALOMITAS ACTII MANTEQUILLA 80GR","MXN","7",False,"673",NULL
"2274","47131800",7,"H87","CHICHARRON SNACKER NATURAL 30GR","MXN","7",False,"673",NULL
"2275","47131800",7,"H87","CHICHARRON SNACKER SALSA NEGRA 30GR","MXN","7",False,"673",NULL
"2276","47131800",7,"H87","CHICHARRON SNACKER SAL Y VINAGRE 30GR","MXN","7",False,"673",NULL
"2277","47131800",6,"H87","CAPPUCCINO MOKA SOBRE 22GR","MXN","7",False,"673",NULL
"2278","47131800",6,"H87","CAPPUCCINO 25GRSOB VAINFRNCSA","MXN","7",False,"673",NULL
"2279","47131800",16,"H87","NESCAFE CLASICO SOB 14G","MXN","7",False,"673",NULL
"2280","47131800",2,"H87","CAFE LEGAL 100 G","MXN","7",False,"673",NULL
"2281","47131800",1,"H87","NESCAFE  120 GR 25 MAS","MXN","7",False,"673",NULL
"2282","47131800",2,"H87","NESCAFE DECAF 40G","MXN","7",False,"673",NULL
"2283","47131800",1,"H87","PASTA DENTAL COLGATE CALCIO 50ML","MXN","7",False,"673",NULL
"2284","47131800",2,"H87","PRESERVATIVO SICO SENSITIV C3","MXN","7",False,"673",NULL
"2285","47131800",2,"H87","PRESERVATIVO SICO NEGRO C3","MXN","7",False,"673",NULL
"2286","47131800",3,"H87","TOALLAS SANITARIAS SABA BUENAS NOCH CA C8","MXN","7",False,"673",NULL
"2287","47131800",1,"H87","JABON ZEST AQUA 150 GRS","MXN","7",False,"673",NULL
"2288","47131800",1,"H87","DESODORANTE REXONA POWDER BARRA 50G","MXN","7",False,"673",NULL
"2289","47131800",2,"H87","DED  OLD SPICE FRESH","MXN","7",False,"673",NULL
"2290","47131800",2,"H87","AXE APOLLO 150 ML","MXN","7",False,"673",NULL
"2291","47131800",2,"H87","COLGATE TOTAL 12 150 ML","MXN","7",False,"673",NULL
"2292","47131800",1,"H87","DESODORANTE REXONA BAMBOO BAR 45GR","MXN","7",False,"673",NULL
"2293","47131800",1,"H87","JABON ESCUDO ANTIBACT 150 GRS","MXN","7",False,"673",NULL
"2294","47131800",1,"H87","DESODORANTE  BIO CLARITY 50 GRS","MXN","7",False,"673",NULL
"2295","47131800",1,"H87","DESODORANTE  BIO INVISIBLE 50 GRS","MXN","7",False,"673",NULL
"2296","47131800",2,"H87","CREMA HINDS 90ML CLASICA","MXN","7",False,"673",NULL
"2297","47131800",2,"H87","CHAROLA TERM JAGUAR C50","MXN","7",False,"673",NULL
"2298","47131800",40,"H87","VASO BICOLOR 16 JAGUAR PZA","MXN","7",False,"673",NULL
"2299","47131800",4,"H87","CUCHARA SOPERA FANTASY C25 PZAS","MXN","7",False,"673",NULL
"2300","47131800",3,"H87","BOLSA MEDIANA PBASURA LARO","MXN","7",False,"673",NULL
"2301","47131800",2,"H87","BOLSA GRANDE PBASURA LARO","MXN","7",False,"673",NULL
"2302","47131800",3,"H87","DELSEY MAX 220","MXN","7",False,"673",NULL
"2303","47131800",30,"H87","BOLSA TIPO CAMISETA BIO","MXN","7",False,"673",NULL
"2304","47131800",10,"H87","BOLSA TERMICA PARY ZONE","MXN","7",False,"673",NULL
"2305","47131800",12,"H87","TIC TAC MENTA 16GR","MXN","7",False,"673",NULL
"2306","47131800",8,"H87","CHOCOLATE FERRERO ROCHER C3","MXN","7",False,"673",NULL
"2307","47131800",12,"H87","TIC TAC NARANJA","MXN","7",False,"673",NULL
"2308","47131800",6,"H87","ABUELITA TABLILLA 90GR","MXN","7",False,"673",NULL
"2309","47131800",12,"H87","PELON PELO RICO 30GR","MXN","7",False,"673",NULL
"2310","47131800",10,"H87","SKITTLES MORAS 24GRS","MXN","7",False,"673",NULL
"2311","47131800",16,"H87","CHOCOLATE CARLOS V SEMIAMARGO 22 GR","MXN","7",False,"673",NULL
"2312","47131800",6,"H87","CHOCOLATE CRUNCH CRISP 50GR NESTLE","MXN","7",False,"673",NULL
"2313","47131800",12,"H87","TIC TAC FRESA MIX 16 GRS","MXN","7",False,"673",NULL
"2314","47131800",3,"H87","LECHERA 375 ML","MXN","7",False,"673",NULL
"2315","47131800",1,"H87","MERMELADA MCCORMICK ZARZAMORA 270G","MXN","7",False,"673",NULL
"2316","47131800",50,"H87","ENCENDEDOR BIC MINI","MXN","7",False,"673",NULL
"2317","47131800",24,"H87","VIVE 100  300 ML","MXN","7",False,"673",NULL
"2318","47131800",24,"H87","VIVE 100  500ML","MXN","7",False,"673",NULL
"2319","47131800",15,"H87","VOLT BLUE 473 ML","MXN","7",False,"673",NULL
"2320","47131800",6,"H87","ATUN DOLORES AGUA 295GR","MXN","7",False,"673",NULL
"2321","47131800",1,"H87","ATUN CVERDURAS DOLORES 140GR","MXN","7",False,"673",NULL
"2322","47131800",3,"H87","ATUN DOLORES LIGHT 133 GR","MXN","7",False,"673",NULL
"2323","47131800",4,"H87","RAJAS COSTEÑA 105G","MXN","7",False,"673",NULL
"2324","47131800",2,"H87","RAJAS COSTEÑA 220G","MXN","7",False,"673",NULL
"2325","47131800",3,"H87","GRANO ELOTE HERDEZ 220G","MXN","7",False,"673",NULL
"2326","47131800",4,"H87","FRIJOLES ISADORA BAYOS 430GR","MXN","7",False,"673",NULL
"2327","47131800",1,"H87","FRIJOL COSTEÑA NEGRO ENTEROS 560 GR","MXN","7",False,"673",NULL
"2328","47131800",1,"H87","FRIJOL COSTEÑA BAYOS ENTEROS 560 GR","MXN","7",False,"673",NULL
"2329","47131800",2,"H87","ATUN DOLORES MAYONESA 135GR","MXN","7",False,"673",NULL
"2330","47131800",4,"H87","ISADORA REFRITOS PERUANOS 430GR","MXN","7",False,"673",NULL
"2331","47131800",5,"H87","FRIJOLES BAYOS REF LA COSTEÑA 220GR","MXN","7",False,"673",NULL
"2332","47131800",12,"H87","SUEROX MORA AZUL 630ML","MXN","7",False,"673",NULL
"2333","47131800",12,"H87","ELECTROLIT MORA AZUL","MXN","7",False,"673",NULL
"2334","47131800",1,"H87","CAJA KLEENEX CON 90 PAÑUELOS","MXN","7",False,"673",NULL
"2335","47131800",2,"H87","HIG HORTENCIA  4 ROLLOS VDE","MXN","7",False,"673",NULL
"2336","47131800",6,"H87","HIGIENICO  QUALITY","MXN","7",False,"673",NULL
"2337","47131800",2,"H87","HIG VOGUE GIG MANZ 559 HD","MXN","7",False,"673",NULL
"2338","47131800",2,"H87","RAIDOLITOS ESPIRAL C12 VERDE","MXN","7",False,"673",NULL
"2339","47131800",2,"H87","KOLA LOKA GOTA 2GR","MXN","7",False,"673",NULL
"2340","47131800",4,"H87","RAIDOLITOS ESPIRAL C12 LAVANDA","MXN","7",False,"673",NULL
"2341","47131800",20,"H87","PILA EVEREADY AAA  TIRA C20","MXN","7",False,"673",NULL
"2342","47131800",1,"H87","LAMPARA OSRAM 20W75W","MXN","7",False,"673",NULL
"2343","47131800",5,"H87","VELADORA FAROLITO  5","MXN","7",False,"673",NULL
"2344","47131800",1,"H87","CONTROL PLAG CUCARACHICIDA EN GEL APLICADOR 10 GR","MXN","7",False,"673",NULL
"2345","47131800",6,"H87","SOPA KNORR 82GR LETRA","MXN","7",False,"673",NULL
"2346","47131800",24,"H87","MARUCHAN CAMCH HABAN 64GR","MXN","7",False,"673",NULL
"2347","47131800",12,"H87","BIDA MANGO 500 ML","MXN","7",False,"673",NULL
"2348","47131800",12,"H87","JUMEX PRISMA BEBIDA PIÑA 1LT","MXN","7",False,"673",NULL
"2349","47131800",12,"H87","JUGO JUMEX TETRA MANGO 1L","MXN","7",False,"673",NULL
"2350","47131800",12,"H87","JUMEX BOTELLA 12450ML BEBIDA MANZANA","MXN","7",False,"673",NULL
"2351","47131800",12,"H87","JUMEX JUGOSA MANGO 450ML","MXN","7",False,"673",NULL
"2352","47131800",24,"H87","JUMEX LATA MANGO 335 ML","MXN","7",False,"673",NULL
"2353","47131800",24,"H87","JUMEX LATA MANZANA 335 ML","MXN","7",False,"673",NULL
"2354","47131800",24,"H87","JUMEX LATA DURAZNO 335 ML","MXN","7",False,"673",NULL
"2355","47131800",2,"H87","LECHE EN POLVO NIDO KINDER 144GR SOBRE","MXN","7",False,"673",NULL
"2356","47131800",3,"H87","LECHE EVAPORADA CARNATION 360G","MXN","7",False,"673",NULL
"2357","47131800",3,"H87","ROMA 500G","MXN","7",False,"673",NULL
"2358","47131800",1,"H87","ZOTE ROSA 400GR","MXN","7",False,"673",NULL
"2359","47131800",4,"H87","CLORALEX 500ML","MXN","7",False,"673",NULL
"2360","47131800",3,"H87","FIBRA SCOTCH BRITE","MXN","7",False,"673",NULL
"2361","47131800",2,"H87","PASTA COLGATE LUMINOUS WHITE","MXN","7",False,"673",NULL
"2362","47131800",1,"H87","PURE TOMATE FTE TETRA 345GR","MXN","7",False,"673",NULL
"2363","47131800",2,"H87","SOPA MODERNA 200GR CODO2","MXN","7",False,"673",NULL
"2364","47131800",3,"H87","SOPA MOEDRN TONILLO 20 GRS","MXN","7",False,"673",NULL
